[2018-03-14 10:01:56,414] - logger.py] - INFO: 日志测试
[2018-03-14 11:02:47,800] - logger.py] - INFO: 注册成功，手机号为：17688169417
[2018-03-14 11:06:00,765] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:07:13,470] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:11:30,131] - logger.py] - INFO: 注册成功，手机号为：17688169420
[2018-03-14 11:11:30,240] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:11:30,396] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:11:30,709] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:11:30,944] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:11:31,287] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:11:31,678] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:11:31,959] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:11:32,147] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 11:13:34,095] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:13:34,296] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:13:34,489] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:13:34,598] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:13:34,748] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:13:35,093] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 11:13:35,572] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:13:35,773] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:13:35,933] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 11:19:28,514] - logger.py] - INFO: 手机号为：17688169411登录成功!
[2018-03-14 11:19:49,818] - logger.py] - INFO: 手机号为17688169411登录成功!
[2018-03-14 11:20:10,147] - logger.py] - INFO: 手机号为17688169411的用户登录成功!
[2018-03-14 11:20:19,725] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:24:51,348] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:24:51,456] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:24:51,579] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:24:51,953] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:24:52,347] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:24:52,558] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 11:24:52,779] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:24:53,057] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:24:53,365] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:24:53,548] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 11:31:38,663] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:33:55,027] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:33:55,199] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:37:03,791] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:37:03,951] - logger.py] - INFO: 退出登录成功！
[2018-03-14 11:37:19,612] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:37:19,848] - logger.py] - INFO: 退出登录成功！
[2018-03-14 11:37:47,549] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:37:47,659] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:37:47,769] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:37:47,981] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:37:48,249] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:37:48,419] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 11:37:48,716] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:37:48,813] - logger.py] - INFO: 退出登录成功！
[2018-03-14 11:37:49,169] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:37:49,465] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:37:49,614] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 11:44:49,058] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:44:49,466] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:44:49,575] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:44:49,684] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:44:49,825] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:44:50,059] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 11:44:50,434] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:44:50,575] - logger.py] - INFO: 退出登录成功！
[2018-03-14 11:44:50,731] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:44:50,903] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:44:51,013] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 11:45:29,508] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 11:45:29,774] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 11:45:29,889] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 11:45:30,134] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 11:45:30,321] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 11:45:30,415] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 11:45:30,673] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 11:45:30,779] - logger.py] - INFO: 退出登录成功！
[2018-03-14 11:45:30,964] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 11:45:31,170] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 11:45:31,290] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 14:43:51,210] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 14:56:28,608] - logger.py] - INFO: 首页请求成功！
[2018-03-14 14:56:51,333] - logger.py] - INFO: 首页请求成功！
[2018-03-14 14:59:08,009] - logger.py] - INFO: 首页请求成功！
[2018-03-14 14:59:44,379] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:00:55,612] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:02:15,827] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:03:43,452] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:08:11,661] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:08:11,989] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:08:41,950] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:08:41,950] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:08:41,966] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 15:08:42,122] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:09:04,057] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:09:04,292] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:09:04,292] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:09:04,292] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 15:09:16,407] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 15:09:16,865] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 15:09:17,240] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 15:09:17,490] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 15:09:17,803] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 15:09:18,022] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 15:09:18,146] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 15:09:18,318] - logger.py] - INFO: 退出登录成功！
[2018-03-14 15:09:18,725] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 15:09:18,928] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 15:09:19,147] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 15:09:19,538] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:09:19,803] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:09:19,803] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:09:19,803] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 15:11:11,146] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 15:11:11,380] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 15:11:11,568] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 15:11:11,677] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 15:11:11,867] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 15:11:12,132] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 15:11:12,320] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 15:11:12,507] - logger.py] - INFO: 退出登录成功！
[2018-03-14 15:11:12,710] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 15:11:13,023] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 15:11:13,226] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 15:11:13,352] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:11:13,649] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:11:13,649] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:11:13,649] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 15:54:41,449] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 15:54:41,758] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 15:54:41,975] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 15:54:42,084] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 15:54:42,315] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 15:54:42,423] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 15:54:53,850] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 15:54:54,083] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 15:54:54,291] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 15:54:54,399] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 15:54:54,561] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 15:54:54,864] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 15:54:55,061] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 15:54:55,234] - logger.py] - INFO: 退出登录成功！
[2018-03-14 15:54:55,426] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 15:54:55,744] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 15:54:55,854] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 15:54:55,972] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:54:56,301] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:54:56,302] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:54:56,303] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 15:56:09,220] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 15:56:09,470] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 15:56:09,579] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 15:56:09,689] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 15:56:10,048] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 15:56:10,251] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 15:56:10,439] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 15:56:10,626] - logger.py] - INFO: 退出登录成功！
[2018-03-14 15:56:10,798] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 15:56:10,907] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 15:56:11,024] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 15:56:11,258] - logger.py] - INFO: 首页请求成功！
[2018-03-14 15:56:11,477] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 15:56:11,477] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 15:56:11,477] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 16:03:44,047] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 16:03:44,157] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 16:03:44,328] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 16:03:44,547] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 16:03:44,907] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 16:03:45,113] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 16:03:45,376] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 16:03:45,563] - logger.py] - INFO: 退出登录成功！
[2018-03-14 16:03:45,798] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 16:03:45,939] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 16:03:46,173] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 16:03:46,282] - logger.py] - INFO: 首页请求成功！
[2018-03-14 16:03:46,407] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 16:03:46,407] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 16:03:46,407] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 16:12:40,141] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 16:12:40,344] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 16:12:40,688] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 16:12:40,923] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 16:12:41,110] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 16:12:41,532] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 16:22:01,309] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 16:22:01,419] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 16:22:01,528] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 16:22:01,747] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 16:22:02,076] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 16:22:02,294] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 16:23:04,983] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 16:23:04,983] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 16:23:04,983] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 17:49:17,744] - logger.py] - INFO: 
[2018-03-14 17:50:23,128] - logger.py] - INFO: 进入PHP考场成功！
[2018-03-14 17:51:59,322] - logger.py] - INFO: 进入web考场成功！
[2018-03-14 17:53:13,374] - logger.py] - INFO: 进入C++考场成功！
[2018-03-14 17:53:23,869] - logger.py] - INFO: 进入PHP考场成功！
[2018-03-14 17:53:24,144] - logger.py] - INFO: 进入web考场成功！
[2018-03-14 17:53:24,425] - logger.py] - INFO: 进入C++考场成功！
[2018-03-14 17:54:41,358] - logger.py] - INFO: 首页请求成功！
[2018-03-14 17:54:41,644] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 17:54:41,644] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 17:54:41,660] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 17:55:19,356] - logger.py] - INFO: 进入PHP考场成功！
[2018-03-14 17:55:19,597] - logger.py] - INFO: 进入web考场成功！
[2018-03-14 17:55:19,839] - logger.py] - INFO: 进入C++考场成功！
[2018-03-14 17:55:25,340] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 17:55:25,341] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 17:55:25,342] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 17:55:29,629] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 17:55:33,360] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 17:55:33,457] - logger.py] - INFO: 退出登录成功！
[2018-03-14 17:55:37,733] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 17:55:37,894] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 17:55:37,995] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 17:55:38,228] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 17:55:38,392] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 17:55:38,527] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 17:59:18,803] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 17:59:19,001] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 17:59:19,112] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 17:59:22,226] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 17:59:22,538] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 17:59:22,697] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 19:14:12,320] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 19:14:12,886] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 19:14:13,310] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 19:14:13,421] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 19:14:13,542] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 19:14:13,777] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 19:16:57,090] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 19:16:57,201] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 19:16:57,309] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 19:16:57,516] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 19:16:57,767] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 19:16:57,989] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 19:17:11,222] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 19:17:11,570] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 19:17:11,854] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 19:17:12,155] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 19:17:12,588] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 19:17:12,703] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 19:17:12,823] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 19:17:13,085] - logger.py] - INFO: 退出登录成功！
[2018-03-14 19:17:13,229] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 19:17:13,956] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 19:17:14,493] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 19:17:14,606] - logger.py] - INFO: 首页请求成功！
[2018-03-14 19:17:14,731] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 19:17:14,732] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 19:17:14,733] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 19:17:15,007] - logger.py] - INFO: 进入PHP考场成功！
[2018-03-14 19:17:15,239] - logger.py] - INFO: 进入web考场成功！
[2018-03-14 19:17:15,495] - logger.py] - INFO: 进入C++考场成功！
[2018-03-14 19:44:58,960] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 19:44:59,070] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 19:44:59,257] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 19:44:59,585] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 19:44:59,992] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 19:45:00,429] - logger.py] - INFO: 注册失败，用户名不能为空！
[2018-03-14 19:45:00,601] - logger.py] - INFO: 手机号为17688169411的用户，登录成功!
[2018-03-14 19:45:00,804] - logger.py] - INFO: 退出登录成功！
[2018-03-14 19:45:00,898] - logger.py] - INFO: 进入PHP考场成功!
[2018-03-14 19:45:01,007] - logger.py] - INFO: 进入web考场成功!
[2018-03-14 19:45:01,273] - logger.py] - INFO: 进入C++考场成功!
[2018-03-14 19:45:02,072] - logger.py] - INFO: 首页请求成功！
[2018-03-14 19:45:02,337] - logger.py] - INFO: 首页存在C++考场！
[2018-03-14 19:45:02,337] - logger.py] - INFO: 首页存在web考场！
[2018-03-14 19:45:02,337] - logger.py] - INFO: 首页存在PHP考场！
[2018-03-14 19:45:02,712] - logger.py] - INFO: 进入PHP考场成功！
[2018-03-14 19:45:02,837] - logger.py] - INFO: 进入web考场成功！
[2018-03-14 19:45:02,947] - logger.py] - INFO: 进入C++考场成功！
[2018-03-14 20:08:00,279] - logger.py] - INFO: 注册失败，手机号17688169411已被注册！
[2018-03-14 20:08:00,388] - logger.py] - INFO: 注册失败，手机号不能为空！
[2018-03-14 20:08:00,607] - logger.py] - INFO: 注册失败，密码不能为空！
[2018-03-14 20:08:00,826] - logger.py] - INFO: 注册失败，手注册类型不能为空！
[2018-03-14 20:08:01,091] - logger.py] - INFO: 注册失败，邮箱不能为空！
[2018-03-14 20:08:01,420] - logger.py] - INFO: 注册失败，用户名不能为空！
